1016485,AAOI,2026-01-08 21:45:05.180,SwingFilter,Hold,Volatility too high (11.21%) - excessive risk,2026-01-08 21:45:05.580
1017455,CDW,2026-01-08 21:45:33.777,ADX,Sell,0.85|ADX strong trend ? (ADX=38.1),2026-01-08 21:45:34.140
1017456,CENX,2026-01-08 21:45:33.800,MeanRevSR,Hold,0.00|Strong trend - avoid mean reversion,2026-01-08 21:45:34.160
1017457,CDW,2026-01-08 21:45:33.833,Volume,Hold,0.00|Volume too low: 1.22x,2026-01-08 21:45:34.197
1017458,CENX,2026-01-08 21:45:33.850,BreakoutVol,Hold,0.00|No breakout pattern (ADX=38.5),2026-01-08 21:45:34.217
1017459,CDW,2026-01-08 21:45:33.890,Donchian,Hold,"0.00|Price within channel ($132.53, U=$150.61, L=$126.93)",2026-01-08 21:45:34.253
1017460,CENX,2026-01-08 21:45:33.907,MomentumDiv,Hold,0.00|Indicators not ready,2026-01-08 21:45:34.270
1017461,CDW,2026-01-08 21:45:33.943,Ichimoku,Sell,0.82|Bearish Ichimoku (price 2.8% below cloud),2026-01-08 21:45:34.310
1017462,CENX,2026-01-08 21:45:33.963,EMA+RSI,Hold,0.00|No EMA crossover,2026-01-08 21:45:34.327
1017463,CDW,2026-01-08 21:45:34.000,PriceAction,Hold,0.00|No clear price action trend,2026-01-08 21:45:34.363
1017464,CENX,2026-01-08 21:45:34.020,Bollinger,Sell,0.68|Bollinger mean reversion sell (RSI=73.5),2026-01-08 21:45:34.383
1017465,CDW,2026-01-08 21:45:34.057,Supertrend,Sell,0.65|Supertrend bearish continuation (5.37% below),2026-01-08 21:45:34.420
1017466,CENX,2026-01-08 21:45:34.077,ATR,Hold,0.00|No ATR breakout,2026-01-08 21:45:34.440
1017467,CDW,2026-01-08 21:45:34.113,MeanRevMFI,Buy,"0.79|MFI oversold reversal (MFI=7.2, band=17%)",2026-01-08 21:45:34.477
1017468,CENX,2026-01-08 21:45:34.130,MACD,Hold,0.00|No MACD signal,2026-01-08 21:45:34.490
1017469,CDW,2026-01-08 21:45:34.170,TripleMomentum,Hold,0.00|Insufficient momentum consensus,2026-01-08 21:45:34.533
1017470,CENX,2026-01-08 21:45:34.183,ADX,Buy,0.85|ADX strong trend ? (ADX=38.5),2026-01-08 21:45:34.547
1017471,CDW,2026-01-08 21:45:34.223,SRBounce,Hold,0.00|Not near key S/R levels,2026-01-08 21:45:34.590
1017472,CENX,2026-01-08 21:45:34.240,Volume,Hold,0.00|Volume too low: 1.07x,2026-01-08 21:45:34.600
1017473,CDW,2026-01-08 21:45:34.280,CMFMomentum,Hold,0.00|No CMF momentum signal,2026-01-08 21:45:34.643
1017474,CENX,2026-01-08 21:45:34.290,Donchian,Hold,"0.00|Price within channel ($43.24, U=$45.58, L=$29.30)",2026-01-08 21:45:34.683
1017475,CDW,2026-01-08 21:45:34.337,ForceIndex,Hold,0.00|No Force Index breakout,2026-01-08 21:45:34.700
1017476,CENX,2026-01-08 21:45:34.377,Ichimoku,Buy,1.00|Bullish Ichimoku (price 8.5% above cloud),2026-01-08 21:45:34.737
1017477,CG,2026-01-08 05:00:00.000,RelaxedEngine,Hold,REJECT - Insufficient confirmations,2026-01-08 21:45:34.747
1017478,CDW,2026-01-08 21:45:34.393,WilliamsR,Buy,0.80|Williams %R oversold recovery (-70.9 from -95.6),2026-01-08 21:45:34.757
1017479,CENX,2026-01-08 21:45:34.427,PriceAction,Buy,0.80|Strong uptrend: Higher highs & higher lows confirmed,2026-01-08 21:45:34.790
1017480,CG,2026-01-08 21:45:34.440,TrendMTF,Hold,0.00|No clear trend setup,2026-01-08 21:45:34.803
1017481,CDW,2026-01-08 21:45:34.450,PSAR,Hold,0.00|SAR no flip,2026-01-08 21:45:34.813
1017482,CENX,2026-01-08 21:45:34.483,Supertrend,Buy,0.64|Supertrend bullish continuation (9.80% above),2026-01-08 21:45:34.847
1017483,CG,2026-01-08 21:45:34.493,MeanRevSR,Hold,"0.00|No mean reversion setup (RSI=50.0, regime=Weak Trend)",2026-01-08 21:45:34.857
1017484,CDW,2026-01-08 21:45:34.503,Keltner,Hold,0.00|No Keltner breakout,2026-01-08 21:45:34.870
1017485,CENX,2026-01-08 21:45:34.540,MeanRevMFI,Hold,0.00|No MFI mean reversion setup,2026-01-08 21:45:34.903
1017486,CG,2026-01-08 21:45:34.547,BreakoutVol,Hold,0.00|No breakout pattern (ADX=35.8),2026-01-08 21:45:34.907
1017487,CDW,2026-01-08 21:45:34.563,OBV,Hold,0.00|No OBV divergence,2026-01-08 21:45:34.923
1017488,CENX,2026-01-08 21:45:34.597,TripleMomentum,Hold,0.00|Insufficient momentum consensus,2026-01-08 21:45:34.960
1017489,CGNX,2026-01-08 21:45:34.590,SwingFilter,Hold,Weekly trend too weak (0.6%),2026-01-08 21:45:34.960
1017490,CG,2026-01-08 21:45:34.600,MomentumDiv,Hold,0.00|Indicators not ready,2026-01-08 21:45:34.963
1017491,CDW,2026-01-08 21:45:34.617,Aroon,Hold,0.00|No Aroon trend change,2026-01-08 21:45:34.980
1017492,CENX,2026-01-08 21:45:34.650,SRBounce,Hold,0.00|Not near key S/R levels,2026-01-08 21:45:35.010
1017493,CG,2026-01-08 21:45:34.657,EMA+RSI,Hold,0.00|No EMA crossover,2026-01-08 21:45:35.020
1017494,CHD,2026-01-08 21:45:34.657,SwingFilter,Hold,Weekly trend too weak (1.2%),2026-01-08 21:45:35.020
1017495,CDW,2026-01-08 21:45:34.673,ROC,Hold,0.00|No ROC momentum burst,2026-01-08 21:45:35.037
1017496,CENX,2026-01-08 21:45:34.703,CMFMomentum,Buy,"0.75|CMF accumulation (CMF=0.316, RSI=73)",2026-01-08 21:45:35.067
1017497,CG,2026-01-08 21:45:34.710,Bollinger,Sell,0.69|Bollinger mean reversion sell (RSI=66.4),2026-01-08 21:45:35.073
1017498,CDW,2026-01-08 21:45:34.730,TSI,Hold,0.00|No TSI crossover,2026-01-08 21:45:35.090
1017499,CENX,2026-01-08 21:45:34.760,ForceIndex,Hold,0.00|No Force Index breakout,2026-01-08 21:45:35.120
1017500,CG,2026-01-08 21:45:34.767,ATR,Hold,0.00|No ATR breakout,2026-01-08 21:45:35.127
1017501,CDW,2026-01-08 21:45:34.783,Vortex,Hold,0.00|No Vortex trend change,2026-01-08 21:45:35.147
1017502,CG,2026-01-08 21:45:34.820,MACD,Hold,0.00|No MACD signal,2026-01-08 21:45:35.177
1017503,CENX,2026-01-08 21:45:34.817,WilliamsR,Hold,0.00|No Williams %R reversal signal,2026-01-08 21:45:35.177
1017504,CDW,2026-01-08 21:45:34.840,Confluence,Hold,0.00|Insufficient confluence (score=0),2026-01-08 21:45:35.203
1017505,CG,2026-01-08 21:45:34.870,ADX,Buy,0.85|ADX strong trend ? (ADX=35.8),2026-01-08 21:45:35.233
1017506,CENX,2026-01-08 21:45:34.870,PSAR,Hold,0.00|SAR no flip,2026-01-08 21:45:35.233
1017507,CDW,2026-01-08 21:45:34.897,Enhanced_Consensus,Sell,Sell: 6@70% Q:60% (BB conflict) | conf=65% | quality=60%,2026-01-08 21:45:35.260
1017508,CG,2026-01-08 21:45:34.927,Volume,Hold,0.00|Volume too low: 0.99x,2026-01-08 21:45:35.287
1017509,CENX,2026-01-08 21:45:34.927,Keltner,Hold,0.00|No Keltner breakout,2026-01-08 21:45:35.290
1017510,CDW,2026-01-08 21:45:34.953,Enhanced_Entry,Sell,"entry=$132.40, qty=7, stop=$10.60, quality=60%",2026-01-08 21:45:35.313
1017511,CG,2026-01-08 21:45:34.980,Donchian,Hold,"0.00|Price within channel ($64.68, U=$65.76, L=$54.18)",2026-01-08 21:45:35.337
1017512,CENX,2026-01-08 21:45:34.983,OBV,Hold,0.00|No OBV divergence,2026-01-08 21:45:35.347
1017513,CG,2026-01-08 21:45:35.030,Ichimoku,Buy,1.00|Bullish Ichimoku (price 5.5% above cloud),2026-01-08 21:45:35.390
1017514,CENX,2026-01-08 21:45:35.040,Aroon,Hold,0.00|No Aroon trend change,2026-01-08 21:45:35.427
1017515,CHTR,2026-01-08 21:45:35.067,SwingFilter,Hold,No clear weekly trend direction,2026-01-08 21:45:35.427
1017516,CG,2026-01-08 21:45:35.083,PriceAction,Hold,0.00|No clear price action trend,2026-01-08 21:45:35.447
1017517,CENX,2026-01-08 21:45:35.120,ROC,Hold,0.00|No ROC momentum burst,2026-01-08 21:45:35.480
1017518,CG,2026-01-08 21:45:35.140,Supertrend,Buy,0.65|Supertrend bullish continuation (6.41% above),2026-01-08 21:45:35.500
1017519,CENX,2026-01-08 21:45:35.177,TSI,Hold,0.00|No TSI crossover,2026-01-08 21:45:35.537
1017520,CG,2026-01-08 21:45:35.200,MeanRevMFI,Hold,0.00|No MFI mean reversion setup,2026-01-08 21:45:35.560
1017521,CENX,2026-01-08 21:45:35.233,Vortex,Hold,0.00|No Vortex trend change,2026-01-08 21:45:35.593
1017522,CG,2026-01-08 21:45:35.257,TripleMomentum,Buy,1.00|Triple momentum bullish (3/3 indicators),2026-01-08 21:45:35.613
1017523,CENX,2026-01-08 21:45:35.287,Confluence,Hold,0.00|Insufficient confluence (score=2),2026-01-08 21:45:35.650
1017524,CENX,2026-01-08 21:45:35.343,Enhanced_Consensus,Hold,REJECT - Insufficient confirmations | conf=0% | quality=57%,2026-01-08 21:45:35.720
1017525,CG,2026-01-08 21:45:35.307,SRBounce,Hold,0.00|Not near key S/R levels,2026-01-08 21:45:35.720
1017526,CG,2026-01-08 21:45:35.417,CMFMomentum,Hold,0.00|No CMF momentum signal,2026-01-08 21:45:35.777
1017527,CG,2026-01-08 21:45:35.473,ForceIndex,Hold,0.00|No Force Index breakout,2026-01-08 21:45:35.833
1017528,CG,2026-01-08 21:45:35.527,WilliamsR,Hold,0.00|No Williams %R reversal signal,2026-01-08 21:45:35.890
1017529,CG,2026-01-08 21:45:35.583,PSAR,Hold,0.00|SAR no flip,2026-01-08 21:45:35.947
1017530,CG,2026-01-08 21:45:35.640,Keltner,Buy,0.55|Keltner breakout ? (vol=0.97x),2026-01-08 21:45:35.997
1017531,CG,2026-01-08 21:45:35.693,OBV,Hold,0.00|No OBV divergence,2026-01-08 21:45:36.053
1017532,CIEN,2026-01-08 21:45:35.720,SwingFilter,Hold,No clear weekly trend direction,2026-01-08 21:45:36.083
1017533,CG,2026-01-08 21:45:35.747,Aroon,Hold,0.00|No Aroon trend change,2026-01-08 21:45:36.110
1017534,CIFR,2026-01-08 21:45:35.770,SwingFilter,Hold,Weekly trend too weak (0.5%),2026-01-08 21:45:36.130
1017535,CG,2026-01-08 21:45:35.803,ROC,Hold,0.00|No ROC momentum burst,2026-01-08 21:45:36.167
1017536,CG,2026-01-08 21:45:35.860,TSI,Hold,0.00|No TSI crossover,2026-01-08 21:45:36.223
1017537,CG,2026-01-08 21:45:35.917,Vortex,Hold,0.00|No Vortex trend change,2026-01-08 21:45:36.280
1017538,CG,2026-01-08 21:45:35.973,Confluence,Hold,0.00|Insufficient confluence (score=3),2026-01-08 21:45:36.333
1017539,CG,2026-01-08 21:45:36.027,Enhanced_Consensus,Hold,REJECT - Insufficient confirmations | conf=0% | quality=56%,2026-01-08 21:45:36.390
1017540,CLM,2026-01-08 21:45:36.180,SwingFilter,Hold,Volatility too low (0.75%) - no swing opportunity,2026-01-08 21:45:36.540
1017541,CLX,2026-01-08 21:45:36.543,SwingFilter,Hold,Weekly trend too weak (0.7%),2026-01-08 21:45:36.907
1017542,CLSK,2026-01-08 21:45:36.543,SwingFilter,Hold,No clear weekly trend direction,2026-01-08 21:45:36.907
1017543,CMCSA,2026-01-08 21:45:36.963,SwingFilter,Hold,Weekly trend too weak (1.4%),2026-01-08 21:45:37.320
1017544,CNC,2026-01-08 05:00:00.000,RelaxedEngine,Hold,REJECT - Primary filters not met,2026-01-08 21:45:37.700
1017545,CNC,2026-01-08 21:45:37.397,TrendMTF,Hold,0.00|No clear trend setup,2026-01-08 21:45:37.757
1017546,CNC,2026-01-08 21:45:37.453,MeanRevSR,Hold,"0.00|No mean reversion setup (RSI=50.0, regime=Quiet Market)",2026-01-08 21:45:37.810
1017547,CNC,2026-01-08 21:45:37.510,BreakoutVol,Hold,0.00|No breakout pattern (ADX=18.8),2026-01-08 21:45:37.867
1017548,CNP,2026-01-08 21:45:37.527,SwingFilter,Hold,Weekly trend too weak (1.2%),2026-01-08 21:45:37.883
1017549,CNC,2026-01-08 21:45:37.567,MomentumDiv,Hold,0.00|Indicators not ready,2026-01-08 21:45:37.923
1017550,CNC,2026-01-08 21:45:37.620,EMA+RSI,Hold,0.00|No EMA crossover,2026-01-08 21:45:37.980
1017551,CNC,2026-01-08 21:45:37.677,Bollinger,Sell,0.72|Bollinger mean reversion sell (RSI=80.6),2026-01-08 21:45:38.037
1017552,CNC,2026-01-08 21:45:37.733,ATR,Hold,0.00|No ATR breakout,2026-01-08 21:45:38.090
1017553,CODI,2026-01-08 21:45:37.747,SwingFilter,Hold,No clear weekly trend direction,2026-01-08 21:45:38.103
1017554,CNC,2026-01-08 21:45:37.790,MACD,Hold,0.00|No MACD signal,2026-01-08 21:45:38.147
1017555,CNC,2026-01-08 21:45:37.843,ADX,Hold,0.00|ADX too weak: 18.8 < 22,2026-01-08 21:45:38.203
1017556,CNC,2026-01-08 21:45:37.900,Volume,Buy,0.69|Volume spike 1.5x with upward momentum,2026-01-08 21:45:38.260
1017557,COGT,2026-01-08 21:45:37.943,SwingFilter,Hold,No clear weekly trend direction,2026-01-08 21:45:38.300
1017558,CNC,2026-01-08 21:45:37.957,Donchian,Hold,"0.00|Price within channel ($46.92, U=$47.34, L=$37.25)",2026-01-08 21:45:38.317
1017559,CNC,2026-01-08 21:45:38.013,Ichimoku,Buy,1.00|Bullish Ichimoku (price 8.5% above cloud),2026-01-08 21:45:38.370
1017560,COHR,2026-01-08 21:45:38.060,SwingFilter,Hold,No clear weekly trend direction,2026-01-08 21:45:38.440
1017561,CNC,2026-01-08 21:45:38.070,PriceAction,Hold,0.00|No clear price action trend,2026-01-08 21:45:38.440
1017562,CNC,2026-01-08 21:45:38.140,Supertrend,Buy,0.65|Supertrend bullish continuation (7.74% above),2026-01-08 21:45:38.497
1017563,CNC,2026-01-08 21:45:38.197,MeanRevMFI,Hold,0.00|No MFI mean reversion setup,2026-01-08 21:45:38.593
1017564,CNC,2026-01-08 21:45:38.293,TripleMomentum,Buy,1.00|Triple momentum bullish (3/3 indicators),2026-01-08 21:45:38.650
1017565,CNC,2026-01-08 21:45:38.350,SRBounce,Hold,0.00|Not near key S/R levels,2026-01-08 21:45:38.703
1017566,CNC,2026-01-08 21:45:38.407,CMFMomentum,Hold,0.00|No CMF momentum signal,2026-01-08 21:45:38.760
1017567,CNC,2026-01-08 21:45:38.460,ForceIndex,Hold,0.00|No Force Index breakout,2026-01-08 21:45:38.817
1017568,CNC,2026-01-08 21:45:38.517,WilliamsR,Hold,0.00|No Williams %R reversal signal,2026-01-08 21:45:38.873
1017569,CNC,2026-01-08 21:45:38.573,PSAR,Hold,0.00|SAR no flip,2026-01-08 21:45:38.930
1017570,CNC,2026-01-08 21:45:38.630,Keltner,Hold,0.00|No Keltner breakout,2026-01-08 21:45:38.983
1017571,CNC,2026-01-08 21:45:38.683,OBV,Hold,0.00|No OBV divergence,2026-01-08 21:45:39.040
1017572,CNC,2026-01-08 21:45:38.740,Aroon,Hold,0.00|No Aroon trend change,2026-01-08 21:45:39.097
1017573,CNC,2026-01-08 21:45:38.797,ROC,Buy,"0.87|ROC momentum burst ? (ROC=20.3%, vol=1.58x)",2026-01-08 21:45:39.153
1017574,CNC,2026-01-08 21:45:38.853,TSI,Hold,0.00|No TSI crossover,2026-01-08 21:45:39.210
1017575,CNC,2026-01-08 21:45:38.910,Vortex,Hold,0.00|No Vortex trend change,2026-01-08 21:45:39.263
1017576,CNC,2026-01-08 21:45:38.963,Confluence,Hold,0.00|Insufficient confluence (score=3),2026-01-08 21:45:39.320
1017577,CNC,2026-01-08 21:45:39.020,Enhanced_Consensus,Hold,REJECT - Primary filters not met | conf=0% | quality=76%,2026-01-08 21:45:39.370
1017578,CPB,2026-01-08 05:00:00.000,RealisticConservative,Sell,Sell: 6@73% Q:62% (BB conflict),2026-01-08 21:45:39.607
1017579,CPB,2026-01-08 21:45:39.313,TrendMTF,Hold,0.00|No clear trend setup,2026-01-08 21:45:39.663
1017580,CPB,2026-01-08 21:45:39.370,MeanRevSR,Hold,"0.00|No mean reversion setup (RSI=50.0, regime=Weak Trend)",2026-01-08 21:45:39.720
1017581,CPB,2026-01-08 21:45:39.423,BreakoutVol,Hold,0.00|No breakout pattern (ADX=28.6),2026-01-08 21:45:39.777
1017582,CPB,2026-01-08 21:45:39.480,MomentumDiv,Hold,0.00|Indicators not ready,2026-01-08 21:45:39.830
1017583,CPB,2026-01-08 21:45:39.537,EMA+RSI,Hold,0.00|No EMA crossover,2026-01-08 21:45:39.887
1017584,CPB,2026-01-08 21:45:39.593,Bollinger,Buy,0.70|Bollinger mean reversion buy (RSI=30.5),2026-01-08 21:45:39.943
1017585,CPB,2026-01-08 21:45:39.650,ATR,Hold,0.00|No ATR breakout,2026-01-08 21:45:40.000
1017586,CPB,2026-01-08 21:45:39.707,MACD,Sell,0.65|MACD momentum building (hist=-0.1226),2026-01-08 21:45:40.057
1017587,CRBG,2026-01-08 21:45:39.710,SwingFilter,Hold,Weekly trend too weak (0.5%),2026-01-08 21:45:40.060
1017588,CPB,2026-01-08 21:45:39.760,ADX,Sell,0.79|ADX strong trend ? (ADX=28.6),2026-01-08 21:45:40.110
1017589,CRF,2026-01-08 21:45:39.790,SwingFilter,Hold,Volatility too low (0.79%) - no swing opportunity,2026-01-08 21:45:40.140
1017590,CPB,2026-01-08 21:45:39.817,Volume,Hold,0.00|Volume too low: 1.07x,2026-01-08 21:45:40.167
1017591,CPB,2026-01-08 21:45:39.873,Donchian,Hold,"0.00|Price within channel ($26.46, U=$30.65, L=$25.62)",2026-01-08 21:45:40.223
1017592,CPB,2026-01-08 21:45:39.927,Ichimoku,Sell,1.00|Bearish Ichimoku (price 4.2% below cloud),2026-01-08 21:45:40.280
1017593,CPB,2026-01-08 21:45:39.987,PriceAction,Hold,0.00|No clear price action trend,2026-01-08 21:45:40.337
1017594,CRGY,2026-01-08 05:00:00.000,RelaxedEngine,Hold,Insufficient votes,2026-01-08 21:45:40.340
1017595,CRGY,2026-01-08 21:45:40.043,TrendMTF,Hold,0.00|No clear trend setup,2026-01-08 21:45:40.393
1017596,CPB,2026-01-08 21:45:40.040,Supertrend,Sell,0.65|Supertrend bearish continuation (4.71% below),2026-01-08 21:45:40.393
1017597,CRGY,2026-01-08 21:45:40.097,MeanRevSR,Hold,"0.00|No mean reversion setup (RSI=50.0, regime=High Volatility)",2026-01-08 21:45:40.450
1017598,CPB,2026-01-08 21:45:40.097,MeanRevMFI,Hold,0.00|No MFI mean reversion setup,2026-01-08 21:45:40.450
1017599,CRGY,2026-01-08 21:45:40.150,BreakoutVol,Hold,0.00|No breakout pattern (ADX=19.1),2026-01-08 21:45:40.507
1017600,CRI,2026-01-08 05:00:00.000,RelaxedEngine,Hold,REJECT - Insufficient confirmations,2026-01-08 21:45:40.507
1017601,CPB,2026-01-08 21:45:40.153,TripleMomentum,Hold,0.00|Insufficient momentum consensus,2026-01-08 21:45:40.510
1017602,CRI,2026-01-08 21:45:40.207,TrendMTF,Hold,0.00|No clear trend setup,2026-01-08 21:45:40.560
1017603,CRGY,2026-01-08 21:45:40.207,MomentumDiv,Hold,0.00|Indicators not ready,2026-01-08 21:45:40.560
1017604,CPB,2026-01-08 21:45:40.213,SRBounce,Hold,0.00|Not near key S/R levels,2026-01-08 21:45:40.567
1017605,CRI,2026-01-08 21:45:40.263,MeanRevSR,Hold,"0.00|No mean reversion setup (RSI=50.0, regime=High Volatility)",2026-01-08 21:45:40.617
1017606,CRGY,2026-01-08 21:45:40.263,EMA+RSI,Hold,0.00|No EMA crossover,2026-01-08 21:45:40.617
1017607,CPB,2026-01-08 21:45:40.270,CMFMomentum,Hold,0.00|No CMF momentum signal,2026-01-08 21:45:40.623
1017608,CRGY,2026-01-08 21:45:40.320,Bollinger,Hold,0.00|Not at band extremes,2026-01-08 21:45:40.670
1017609,CRI,2026-01-08 21:45:40.320,BreakoutVol,Hold,0.00|No breakout pattern (ADX=26.8),2026-01-08 21:45:40.670
1017610,CPB,2026-01-08 21:45:40.323,ForceIndex,Hold,0.00|No Force Index breakout,2026-01-08 21:45:40.680
1017611,CRI,2026-01-08 21:45:40.373,MomentumDiv,Hold,0.00|Indicators not ready,2026-01-08 21:45:40.723
1017612,CRGY,2026-01-08 21:45:40.373,ATR,Hold,0.00|No ATR breakout,2026-01-08 21:45:40.727
1017613,CPB,2026-01-08 21:45:40.380,WilliamsR,Hold,0.00|No Williams %R reversal signal,2026-01-08 21:45:40.733
1017614,CRGY,2026-01-08 21:45:40.427,MACD,Hold,0.00|No MACD signal,2026-01-08 21:45:40.777
1017615,CRI,2026-01-08 21:45:40.427,EMA+RSI,Hold,0.00|No EMA crossover,2026-01-08 21:45:40.777
1017616,CPB,2026-01-08 21:45:40.437,PSAR,Hold,0.00|SAR no flip,2026-01-08 21:45:40.790
1017617,CRGY,2026-01-08 21:45:40.480,ADX,Hold,0.00|ADX too weak: 19.1 < 22,2026-01-08 21:45:40.830
1017618,CRI,2026-01-08 21:45:40.480,Bollinger,Sell,0.71|Bollinger mean reversion sell (RSI=64.7),2026-01-08 21:45:40.830
1017619,CPB,2026-01-08 21:45:40.493,Keltner,Hold,0.00|No Keltner breakout,2026-01-08 21:45:40.847
1017620,CRGY,2026-01-08 21:45:40.530,Volume,Hold,0.00|Inconsistent price action,2026-01-08 21:45:40.887
1017621,CRI,2026-01-08 21:45:40.530,ATR,Hold,0.00|No ATR breakout,2026-01-08 21:45:40.887
1017622,CPB,2026-01-08 21:45:40.550,OBV,Hold,0.00|No OBV divergence,2026-01-08 21:45:40.903
1017623,CRMD,2026-01-08 21:45:40.560,SwingFilter,Hold,Volatility too high (11.18%) - excessive risk,2026-01-08 21:45:40.913
1017624,CRGY,2026-01-08 21:45:40.587,Donchian,Hold,"0.00|Price within channel ($8.25, U=$10.23, L=$7.68)",2026-01-08 21:45:40.940
1017625,CRI,2026-01-08 21:45:40.587,MACD,Hold,0.00|No MACD signal,2026-01-08 21:45:40.940
1017626,CPB,2026-01-08 21:45:40.607,Aroon,Hold,0.00|No Aroon trend change,2026-01-08 21:45:40.963
1017627,CRI,2026-01-08 21:45:40.647,ADX,Buy,0.74|ADX strong trend ? (ADX=26.8),2026-01-08 21:45:40.997
1017628,CRGY,2026-01-08 21:45:40.647,Ichimoku,Sell,0.96|Bearish Ichimoku (price 4.4% below cloud),2026-01-08 21:45:40.997
1017629,CPB,2026-01-08 21:45:40.663,ROC,Hold,0.00|No ROC momentum burst,2026-01-08 21:45:41.020
1017630,CRGY,2026-01-08 21:45:40.700,PriceAction,Hold,0.00|No clear price action trend,2026-01-08 21:45:41.050
1017631,CRI,2026-01-08 21:45:40.700,Volume,Hold,0.00|Volume too low: 1.21x,2026-01-08 21:45:41.050
1017632,CPB,2026-01-08 21:45:40.720,TSI,Hold,0.00|No TSI crossover,2026-01-08 21:45:41.073
1017633,CRI,2026-01-08 21:45:40.750,Donchian,Hold,"0.00|Price within channel ($34.64, U=$36.25, L=$31.01)",2026-01-08 21:45:41.100
1017634,CRGY,2026-01-08 21:45:40.750,Supertrend,Sell,0.65|Supertrend bearish continuation (6.49% below),2026-01-08 21:45:41.100
1017635,CPB,2026-01-08 21:45:40.777,Vortex,Hold,0.00|No Vortex trend change,2026-01-08 21:45:41.130
1017636,CRI,2026-01-08 21:45:40.803,Ichimoku,Hold,0.00|TK lines too close: 0.16%,2026-01-08 21:45:41.157
1017637,CRGY,2026-01-08 21:45:40.803,MeanRevMFI,Hold,0.00|No MFI mean reversion setup,2026-01-08 21:45:41.157
1017638,CRGY,2026-01-08 21:45:40.860,TripleMomentum,Buy,0.90|Triple momentum bullish (2/3 indicators),2026-01-08 21:45:41.220
1017639,CRI,2026-01-08 21:45:40.860,PriceAction,Hold,0.00|No clear price action trend,2026-01-08 21:45:41.220
1017640,CPB,2026-01-08 21:45:40.860,Confluence,Hold,0.00|Insufficient confluence (score=-1),2026-01-08 21:45:41.223
1017641,CRI,2026-01-08 21:45:40.923,Supertrend,Buy,0.65|Supertrend bullish continuation (7.44% above),2026-01-08 21:45:41.273
1017642,CRGY,2026-01-08 21:45:40.923,SRBounce,Hold,0.00|Not near key S/R levels,2026-01-08 21:45:41.273
1017643,CPB,2026-01-08 21:45:40.923,Enhanced_Consensus,Sell,Sell: 6@73% Q:62% (BB conflict) | conf=68% | quality=62%,2026-01-08 21:45:41.280
1017644,CRI,2026-01-08 21:45:40.973,MeanRevMFI,Hold,0.00|No MFI mean reversion setup,2026-01-08 21:45:41.327
1017645,CRGY,2026-01-08 21:45:40.973,CMFMomentum,Hold,0.00|No CMF momentum signal,2026-01-08 21:45:41.327
1017646,CPB,2026-01-08 21:45:40.980,Enhanced_Entry,Sell,"entry=$26.43, qty=42, stop=$2.02, quality=62%",2026-01-08 21:45:41.333
1017647,CRGY,2026-01-08 21:45:41.027,ForceIndex,Hold,0.00|No Force Index breakout,2026-01-08 21:45:41.380
1017648,CRI,2026-01-08 21:45:41.027,TripleMomentum,Buy,0.95|Triple momentum bullish (2/3 indicators),2026-01-08 21:45:41.380
1017649,CRGY,2026-01-08 21:45:41.083,WilliamsR,Hold,0.00|No Williams %R reversal signal,2026-01-08 21:45:41.440
1017650,CRI,2026-01-08 21:45:41.083,SRBounce,Hold,0.00|Not near key S/R levels,2026-01-08 21:45:41.440
1017651,CRGY,2026-01-08 21:45:41.153,PSAR,Hold,0.00|SAR no flip,2026-01-08 21:45:41.510
1017652,CRI,2026-01-08 21:45:41.153,CMFMomentum,Hold,0.00|No CMF momentum signal,2026-01-08 21:45:41.510
1017653,CRGY,2026-01-08 21:45:41.227,Keltner,Hold,0.00|No Keltner breakout,2026-01-08 21:45:41.583
1017654,CRI,2026-01-08 21:45:41.227,ForceIndex,Hold,0.00|No Force Index breakout,2026-01-08 21:45:41.583
1017655,CROX,2026-01-08 21:45:41.233,SwingFilter,Hold,Weekly trend too weak (0.4%),2026-01-08 21:45:41.590
1017656,CRGY,2026-01-08 21:45:41.283,OBV,Hold,0.00|No OBV divergence,2026-01-08 21:45:41.640
1017657,CRI,2026-01-08 21:45:41.283,WilliamsR,Hold,0.00|No Williams %R reversal signal,2026-01-08 21:45:41.640
1017658,CRGY,2026-01-08 21:45:41.340,Aroon,Hold,0.00|No Aroon trend change,2026-01-08 21:45:41.697
1017659,CRI,2026-01-08 21:45:41.340,PSAR,Hold,0.00|SAR no flip,2026-01-08 21:45:41.697
1017660,CRI,2026-01-08 21:45:41.407,Keltner,Hold,0.00|No Keltner breakout,2026-01-08 21:45:41.760
1017661,CRGY,2026-01-08 21:45:41.407,ROC,Hold,0.00|No ROC momentum burst,2026-01-08 21:45:41.760
1017662,CRGY,2026-01-08 21:45:41.473,TSI,Hold,0.00|No TSI crossover,2026-01-08 21:45:41.827
1017663,CRI,2026-01-08 21:45:41.473,OBV,Hold,0.00|No OBV divergence,2026-01-08 21:45:41.827
1017664,CRI,2026-01-08 21:45:41.527,Aroon,Hold,0.00|No Aroon trend change,2026-01-08 21:45:41.880
1017665,CRGY,2026-01-08 21:45:41.527,Vortex,Hold,0.00|No Vortex trend change,2026-01-08 21:45:41.880
1017666,CRI,2026-01-08 21:45:41.580,ROC,Buy,"0.70|ROC momentum burst ? (ROC=8.4%, vol=1.22x)",2026-01-08 21:45:41.937
